district_name,vilname,schcd,schname,schmgt_desc,schmgt,schcat,rururb,schcat_desc,rururb,schtype,pincd,disthq,distcrc,estdyear,lowclass,highclass,ppsec_yn,ppstudent,ppteacher,workdays,schres_yn,resitype,schshi_yn,noinspect,visitscrc,visitsbrc,conti_r,conti_e,tlm_r,tlm_e,funds_e,funds_r,osrc_e,osrc_r,tchsan,tchpos,parapos,ntpos,medinstr1,medinstr2,medinstr3,medinstr4,supvar1,supvar2,supvar3,supvar4,supvar5,schmntcgrant_r,schmntcgrant_e,tle_r,tle_e,postaladdr,stdcode1,phone1,mobile1,stdcode2,phone2,mobile2,email,website,parasanct_ele,tchsanct_sec,tchposn_sec,parasanct_sec,paraposn_sec,tchsanct_hsec,tchposn_hsec,parasanct_hsec,paraposn_hsec,tchregu_upr,tchpara_upr,tchpart_upr,tchsanct_pr,parasanct_pr,ntsanct_sec,ntposn_sec,ntsanct_hsec,ntposn_hsec,anganwadi_yn,anganwadi_stu,anganwadi_tch,latdeg,latmin,latsec,londeg,lonmin,lonsec,approachbyroad,yearrecog,yearupgrd,cwsnsch_yn,visitsrtcwsn,distp,distu,dists,disth,meds1,meds2,meds3,meds4,medh1,medh2,medh3,medh4,boardsec,boardhsec,yearrecogs,yearrecogh,yearupgrds,yearupgrdh,schresupr_yn,schressec_yn,schreshsec_yn,cpp_b,cpp_g,c1_b,c1_g,c2_b,c2_g,c3_b,c3_g,c4_b,c4_g,c5_b,c5_g,c6_b,c6_g,c7_b,c7_g,c8_b,c8_g,c9_b,c9_g,c10_b,c10_g,c11_b,c11_g,c12_b,c12_g,tch_m,tch_f,tch_t,tchpri,tchupr,tchsec,tchhsec,tchnr_clstaught,tchcwsntrnd,tchdisable,tchregu,tchcont,tchpart
CHAMPHAI,N.E.KHAWDUNGSEI,15040400201,GOVT. N.E.KHAWDUNGSEI M/S-I,Department of Education,1,4,1,Upper Primary only,Rural,3,796290,18,0,1969,5,8,2,0,0,0,2,5,2,2,7,2,7000,7000,3000,3000,0,0,0,0,1,0,0,0,25,99,98,98,,,,,,7500,7500,0,0,,,,9436743760,,,,,,5,,,,,,,,,1,5,0,0,0,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,5,4,4,5,7,5,5,7,0,0,0,0,0,0,0,0,1,3,4,0,4,0,0,0,0,4,1,3,0
CHAMPHAI,N.E.KHAWDUNGSEI,15040400202,GOVT. N.E. KHAWDUNGSEI M/S-II,Department of Education,1,4,1,Upper Primary only,Rural,3,796290,18,0,1992,5,8,2,0,0,0,2,5,2,1,7,2,7000,7000,4500,4500,0,0,0,0,7,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9436784083,,,,,,2,,,,,,,,,7,2,0,0,0,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,3,8,4,6,1,4,5,8,0,0,0,0,0,0,0,0,6,2,8,0,8,0,0,0,0,8,7,1,0
CHAMPHAI,N.E.KHAWDUNGSEI,15040400203,GOVT. N.E. KHAWDUNGSEI P/S-I,Department of Education,1,1,1,Primary,Rural,3,796290,18,0,1914,1,4,2,0,0,0,2,5,2,1,7,2,5000,5000,1500,1500,0,0,0,0,0,3,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9436784232,,,,,,,,,,,,,,,0,0,0,3,0,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,3,2,4,3,5,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,3,3,0,0
CHAMPHAI,N.E.KHAWDUNGSEI,15040400204,GOVT. N.E. KHAWDUNGSEI P/S-II,Department of Education,1,1,1,Primary,Rural,3,796290,18,0,1971,1,4,2,0,0,0,2,5,2,1,7,2,5000,5000,1500,1500,0,0,0,0,0,2,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9436785030,,,,,,,,,,,,,,,0,0,0,2,1,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,6,5,3,2,4,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,3,2,1,0
CHAMPHAI,N.E.KHAWDUNGSEI,15040400205,GOVT. N.E. KHAWDUNGSEI P/S-III,Department of Education,1,1,1,Primary,Rural,3,796290,18,0,1985,1,4,2,0,0,0,2,5,2,1,7,2,5000,5000,1500,1500,0,0,0,0,0,2,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9436787393,,,,,,,,,,,,,,,0,0,0,2,1,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,6,3,2,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,3,2,1,0
CHAMPHAI,N.E.KHAWDUNGSEI,15040400207,"P.E.S, N.E.KHAWDUNGSEI",Church                                                                     ,12,2,1,Primary with Upper Primary,Rural,3,796290,18,0,2005,1,8,1,69,3,0,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,19,98,98,98,,,,,,0,0,0,0,,,,9436787391,,,,,,5,,,,,,,,,0,5,0,0,5,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,341,37,12,8,11,4,7,6,18,18,11,7,14,10,14,7,18,8,0,0,0,0,0,0,0,0,7,3,10,6,4,0,0,0,0,10,0,10,0
CHAMPHAI,N.E.KHAWDUNGSEI,15040400209,N.E KHAWDUNGSEI GOVT. HIGH SCHOOL,No Response,9,8,1,Secondary Only,Rural,9,796290,,,1972,9,10,,,,,,9,2,,,,,,,,,,,,0,0,0,0,98,98,98,98,,,,,,0,0,0,0,,,,7308202622,,,,,,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,93,13,1,23,58,29,1,1972,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,5,1973,,0,,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,12,8,0,0,0,0,5,2,7,0,0,7,0,0,0,7,4,3,0
CHAMPHAI,N.E.KHAWDUNGSEI,15040400210,N.E. KHAWDUNGSEI HIGHER SECONDARY SCHOOL,No Response,9,11,1,Higher Secondary only/Jr. College,Rural,9,796290,,,2003,11,12,,,,,,,2,,,,,,,,,,,,0,0,0,0,98,98,98,98,,,,,,0,0,0,0,,,,7308453727,,,,,,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,93,13,1,23,58,29,1,2003,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,5,2,2003,2003,0,,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,11,3,3,6,0,0,0,6,0,0,6,0,6,0
CHAMPHAI,CHIAHPUI,15040400301,GOVT. CHIAHPUI M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796290,27,9,1983,5,8,2,0,0,0,2,5,2,1,7,2,7000,7000,3500,3500,0,0,0,0,4,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9436962764,,,,,,2,,,,,,,,,4,2,1,0,0,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,10,23,8,9,6,8,8,12,0,0,0,0,0,0,0,0,4,2,6,0,6,0,0,0,0,6,4,2,0
CHAMPHAI,CHIAHPUI,15040400302,GOVT. CHIAHPUI P/S,Department of Education,1,1,1,Primary,Rural,3,796290,27,9,1972,1,4,1,22,1,0,2,5,2,1,7,2,5000,5000,2000,2000,0,0,0,0,0,2,2,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9436786861,,,,,,,,,,,,,,,0,0,0,2,2,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,12,8,7,8,9,12,11,17,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,3,2,1,0
CHAMPHAI,CHIAHPUI,15040400303,EBENEZER ENG. SCHOOL,Pvt. Unaided,5,2,1,Primary with Upper Primary,Rural,3,796290,27,9,2006,1,8,1,16,1,0,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,19,98,98,98,,,,,,0,0,0,0,,,,07308082201,,,,,,1,,,,,,,,,0,1,0,0,2,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,5,13,2,5,1,1,3,16,4,7,4,8,2,5,1,3,2,1,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,0,3,0
CHAMPHAI,CHIAHPUI,15040400305,CHIAHPUI HIGH SCHOOL,No Response,9,8,1,Secondary Only,Rural,9,796290,,,1987,9,10,,,,,,,2,,,,,,,,,,,,0,0,0,0,98,98,98,98,,,,,,0,0,0,0,,,,7308283821,,,,,,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,93,11,25,24,1,14,1,1991,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,5,1991,,0,,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,12,15,0,0,0,0,6,2,8,0,0,8,0,0,0,8,0,8,0
CHAMPHAI,KHAWKAWN,15040400401,GOVT.KHAWKAWN M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796290,24,6,1986,5,8,2,0,0,0,2,5,2,1,7,2,7000,7000,3000,3000,0,0,0,0,3,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9436776515,,,,,,3,,,,,,,,,3,3,0,0,0,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,0,4,7,14,3,0,6,5,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,5,4,1,0
CHAMPHAI,KHAWKAWN,15040400402,GOVT. KHAWKAWN P/S,Department of Education,1,1,1,Primary,Rural,3,796290,24,6,1972,1,4,2,0,0,0,2,5,2,1,7,2,5000,5000,1500,1500,0,0,0,0,0,2,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9436784999,,,,,,,,,,,,,,,0,0,0,2,1,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,4,2,4,4,8,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0
CHAMPHAI,KHAWKAWN,15040400403,"PES, KHAWKAWN",Church                                                                     ,12,2,1,Primary with Upper Primary,Rural,3,796290,24,6,2001,1,8,1,35,2,0,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,19,98,98,98,,,,,,0,0,0,0,,,,94367849494,,,,,,6,,,,,,,,,0,6,0,0,3,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,18,17,8,14,3,9,12,9,10,9,7,13,7,11,11,6,10,4,0,0,0,0,0,0,0,0,3,6,9,3,6,0,0,0,0,9,0,9,0
CHAMPHAI,KHAWKAWN,15040400404,EBENEZER ENG. SCHOOL,Pvt. Unaided,5,2,1,Primary with Upper Primary,Rural,3,796290,24,6,2001,1,8,1,8,1,0,2,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,19,99,98,98,,,,,,0,0,0,0,,,,9436238655,,,,,,2,,,,,,,,,0,2,0,0,2,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,3,3,2,0,4,5,6,11,13,20,16,17,15,15,12,10,9,0,0,0,0,0,0,0,0,0,4,0,4,2,2,0,0,0,0,4,0,4,0
CHAMPHAI,KHAWKAWN,15040400406,KHAWKAWN HIGH SCHOOL,No Response,9,8,1,Secondary Only,Rural,9,796290,,,1994,9,10,,,,,,,2,,,,,,,,,,,,0,0,0,0,98,98,98,98,,,,,,0,0,0,0,,,,,,,,,,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,93,13,26,24,1,4,1,1997,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,5,1997,,0,,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,12,10,0,0,0,0,5,3,8,0,0,8,0,0,0,8,0,8,0
CHAMPHAI,LAMZAWL,15040400501,GOVT. LAMZAWL M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796290,21,21,1980,5,8,2,0,0,0,2,5,2,1,7,2,7000,7000,3500,3500,0,0,0,0,3,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9436783338,,,,,,4,,,,,,,,,3,4,0,0,0,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,11,14,10,13,10,1,2,2,0,0,0,0,0,0,0,0,4,2,6,0,6,0,0,0,0,6,3,3,0
CHAMPHAI,LAMZAWL,15040400502,GOVT. LAMZAWL P/S,Department of Education,1,1,1,Primary,Rural,3,796290,21,21,1973,1,4,1,13,1,0,2,5,2,1,7,1,5000,5000,1500,1500,0,0,0,0,0,1,2,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9436783338,,,,,,,,,,,,,,,0,0,0,1,2,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,7,6,6,0,6,3,6,3,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,3,1,2,0
CHAMPHAI,TEIKHANG,15040400601,GOVT. TEIKHANG M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796290,42,0,1975,5,8,2,0,0,0,2,5,2,1,10,1,7000,7000,3500,3500,0,0,0,0,4,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,,03830,292504,,,,3,,,,,,,,,4,3,0,0,0,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,14,25,10,10,3,4,8,5,0,0,0,0,0,0,0,0,4,3,7,0,7,0,0,0,0,7,4,3,0
CHAMPHAI,TEIKHANG,15040400602,GOVT. TEIKHANG P/S,Department of Education,1,1,1,Primary,Rural,3,796290,42,0,1945,1,4,2,0,0,0,2,5,2,1,9,1,5000,5000,1500,1500,0,0,0,0,0,2,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,,03830,290743,,,,,,,,,,,,,0,0,0,2,1,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,12,13,18,9,22,20,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,3,2,1,0
CHAMPHAI,TEIKHANG,15040400603,"EMMANUEL ACADEMY, TEIKHANG",Church                                                                     ,12,2,1,Primary with Upper Primary,Rural,3,796290,42,0,1994,1,8,1,83,3,0,2,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,19,98,98,98,,,,,,0,0,0,0,,,,,03830,217012,,,,9,,,,,,,,,0,9,0,0,3,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,45,38,17,10,13,17,12,13,5,11,14,17,10,15,7,5,5,15,0,0,0,0,0,0,0,0,8,4,12,3,9,0,0,0,0,12,0,12,0
CHAMPHAI,TEIKHANG,15040400604,"PCS ENG. SCHOOL, TEIKHANG",Church                                                                     ,12,2,1,Primary with Upper Primary,Rural,3,796290,42,0,2001,1,8,1,29,2,0,2,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,25,98,98,98,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,4,0,0,0,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,15,14,12,15,11,18,11,13,17,10,11,10,4,12,5,11,4,7,0,0,0,0,0,0,0,0,9,1,10,6,4,0,0,0,0,10,0,10,0
CHAMPHAI,TEIKHANG,15040400606,TEIKHANG GOVT. HIGH SCHOOL,No Response,9,8,1,Secondary Only,Rural,9,796290,,,1978,9,10,,,,,,,2,,,,,,,,,,,,0,0,0,0,98,98,98,98,,,,,,0,0,0,0,,,,,,,,,,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,93,18,19,23,56,52,1,1983,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,5,1983,,0,,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,9,13,0,0,0,0,5,1,6,0,0,6,0,0,0,6,3,3,0
CHAMPHAI,MIMBUNG,15040400701,GOVT. MIMBUNG M/S ,Department of Education,1,4,1,Upper Primary only,Rural,3,196290,53,10,1949,5,8,2,0,0,0,2,5,2,1,9,1,7000,7000,4000,4000,0,0,0,0,5,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,,,,,,,2,,,,,,,,,5,2,1,0,0,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,16,24,11,14,24,18,10,15,0,0,0,0,0,0,0,0,4,3,7,0,7,0,0,0,0,7,5,2,0
CHAMPHAI,MIMBUNG,15040400702,GOVT. MIMBUNG P/S-I,Department of Education,1,1,1,Primary,Rural,3,796290,53,10,1931,1,4,1,45,1,0,2,5,2,1,10,1,5000,5000,1000,1000,0,0,0,0,0,1,3,0,25,98,98,98,,,,,,7500,7500,0,0,,,,,03830,292607,,,,,,,,,,,,,0,0,0,1,1,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,20,25,13,15,11,20,28,22,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,4,1,3,0
CHAMPHAI,MIMBUNG,15040400703,GOVT. MIMBUNG P/S-II,Department of Education,1,1,1,Primary,Rural,3,796290,53,10,1986,1,4,2,0,0,0,2,5,2,1,10,1,5000,5000,500,500,0,0,0,0,0,1,2,0,25,98,98,98,,,,,,7500,7500,0,0,,,,,,,,,,,,,,,,,,,0,0,0,1,2,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,5,6,29,22,35,31,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,3,1,2,0
CHAMPHAI,MIMBUNG,15040400707,MIMBUNG ENGLISH SCHOOL,Church                                                                     ,12,2,1,Primary with Upper Primary,Rural,3,796290,0,0,1991,1,8,1,67,2,0,2,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,19,98,98,98,,,,,,0,0,0,0,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,37,30,15,14,20,12,27,26,19,14,19,28,19,22,9,6,9,10,0,0,0,0,0,0,0,0,12,5,17,11,6,0,0,0,0,17,0,17,0
CHAMPHAI,MIMBUNG,15040400709,MIMBUNG GOVT. HIGH SCHOOL,No Response,9,8,1,Secondary Only,Rural,9,796290,,,1973,9,10,,,,,,,2,,,,,,,,,,,,0,0,0,0,98,98,98,98,,,,,,0,0,0,0,,,,8993722004,,,,,,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,93,17,23,23,59,55,1,1975,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,5,1975,,0,,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,14,13,0,0,0,0,3,3,6,0,0,6,0,0,0,6,2,4,0
CHAMPHAI,KAWLBEM,15040400801,GOVT. KAWLBEM M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796290,28,26,1970,5,8,2,0,0,0,2,5,2,1,10,1,7000,7000,3500,3500,0,0,0,0,5,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,08575186026,,,,,,1,,,,,,,,,5,1,1,0,0,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,2,9,9,0,0,0,0,0,0,0,0,0,0,6,13,10,12,11,4,4,8,0,0,0,0,0,0,0,0,4,2,6,0,6,0,0,0,0,6,5,1,0
CHAMPHAI,KAWLBEM,15040400802,GOVT. KAWLBEM P/S,Department of Education,1,1,1,Primary,Rural,3,796290,28,26,1968,1,4,2,0,0,0,2,5,2,1,10,1,5000,5000,1000,1000,0,0,0,0,0,1,3,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9856729255,,,,,,,,,,,,,,,0,0,0,1,3,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,10,10,6,12,20,25,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,0,0,0,0,0,4,1,3,0
CHAMPHAI,KAWLBEM,15040400803,"PES, KAWLBEM",Church                                                                     ,12,2,1,Primary with Upper Primary,Rural,3,196290,28,26,2002,1,8,1,50,2,0,2,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,19,98,98,98,,,,,,0,0,0,0,,,,08575173063,,,,,,5,,,,,,,,,0,5,0,0,5,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,18,32,9,4,7,11,13,13,10,17,12,9,12,9,11,3,7,4,0,0,0,0,0,0,0,0,7,3,10,5,5,0,0,0,0,10,0,10,0
CHAMPHAI,KAWLBEM,15040400804,KAWLBEM ENG. SCHOOL,Church                                                                     ,12,2,1,Primary with Upper Primary,Rural,3,796290,28,26,1994,1,8,1,59,2,0,2,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,19,98,98,98,,,,,,0,0,0,0,,,,,,,,,,5,,,,,,,,,0,5,0,0,5,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,34,25,8,6,14,7,13,9,9,6,9,5,10,4,10,7,10,10,0,0,0,0,0,0,0,0,3,7,10,5,5,0,0,0,0,10,1,9,0
CHAMPHAI,KAWLBEM,15040400806,KAWLBEM GOVT. HIGH SCHOOL,No Response,9,8,1,Secondary Only,Rural,9,796290,,,1980,9,10,,,,,,,2,,,,,,,,,,,,0,0,0,0,98,98,98,98,,,,,,0,0,0,0,,,,,,,,,,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,93,18,38,23,52,15,1,1985,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,5,1982,,0,,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,7,7,0,0,0,0,5,1,6,0,0,6,0,0,0,6,5,1,0
CHAMPHAI,HRIANGHMUN,15040400901,GOVT. HRIANGHMUN M/S,SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796290,47,5,1985,5,8,2,0,0,0,2,5,2,1,9,1,7000,7000,4000,4000,0,0,0,0,4,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,,,,,,,5,,,,,,,,,4,5,0,0,0,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,2,9,9,0,0,0,0,0,0,0,0,0,0,6,15,9,12,9,7,2,8,0,0,0,0,0,0,0,0,7,2,9,0,9,0,0,0,0,9,4,5,0
CHAMPHAI,HRIANGHMUN,15040400902,GOVT. HRIANGHMUN P/S,Department of Education,1,1,1,Primary,Rural,3,796290,47,5,1978,1,4,2,0,0,0,2,5,2,1,9,1,5000,5000,1000,1000,0,0,0,0,0,0,3,0,25,98,98,98,,,,,,7500,7500,0,0,,,,,0380,217080,,,,,,,,,,,,,0,0,0,0,3,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,9,10,4,6,24,23,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,0,3,0
CHAMPHAI,HRIANGHMUN,15040400905,"BETHEL ENG. SCHOOL, HRIANGHMUN",Church                                                                     ,12,2,1,Primary with Upper Primary,Rural,3,796290,47,5,1996,1,8,1,34,1,0,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,98,98,98,,,,,,0,0,0,0,,,,,,,,,,2,,,,,,,,,0,2,0,0,3,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,16,18,8,3,17,10,11,12,13,18,9,12,20,20,9,7,5,10,0,0,0,0,0,0,0,0,4,1,5,3,2,0,0,0,0,5,0,5,0
CHAMPHAI,SELAM,15040401001,GOVT. SELAM M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796290,46,48,1980,5,8,2,0,0,0,2,5,2,0,4,1,7000,7000,3500,3500,0,0,0,0,3,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9615711874,,,,,,2,,,,,,,,,3,2,1,0,0,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,10,18,15,3,6,12,0,7,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,5,3,2,0
CHAMPHAI,SELAM,15040401002,GOVT. SELAM P/S,Department of Education,1,1,1,Primary,Rural,3,796290,46,48,1974,1,4,1,27,1,0,2,5,2,1,5,0,5000,5000,2000,2000,0,0,0,0,0,2,2,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9856567437,,,,,,,,,,,,,,,0,0,0,2,2,,,,,2,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,13,14,9,16,8,15,19,16,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,0,0,0,0,0,4,2,2,0
CHAMPHAI,SELAM,15040401004,SELAM HIGH SCHOOL,No Response,9,8,1,Secondary Only,Rural,9,796290,,,1994,9,10,,,,,,,2,,,,,,,,,,,,0,0,0,0,98,98,98,98,,,,,,0,0,0,0,,,,8515175660,,,,,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,93,17,41,23,48,16,1,1999,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,5,1999,,0,,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,12,8,0,0,0,0,4,3,7,0,0,7,0,0,0,7,0,7,0
